task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__ebolaallprotective,task_runinfo__ebolaanyprotective,task_runinfo__ebolacleaning,task_runinfo__ebolapeople,task_runinfo__img,task_runinfo__isMigrated,task_runinfo__son_app_id,task_runinfo__task_id
None,2015-07-05T08:50:01.799343,2015-07-05T08:50:01.799379,9429,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2014/07/30/101880839-liberia-volunteers-ebola.530x298.jpg?v=1406752762"", ""ebolapeople"": ""Yes""}",27,560,None,None,5.47.91.134,Yes,Yes,Yes,Yes,http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2014/07/30/101880839-liberia-volunteers-ebola.530x298.jpg?v=1406752762,,,
None,2015-07-05T08:50:54.842788,2015-07-05T08:50:54.842807,9430,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""http://www.dw.de/image/0,,17895903_303,00.jpg"", ""ebolapeople"": ""Yes""}",27,561,None,None,5.47.91.134,None,No,No,Yes,"http://www.dw.de/image/0,,17895903_303,00.jpg",,,
None,2015-07-05T09:06:08.988140,2015-07-05T09:06:08.988174,9453,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://media.msf.org/Doc/MSF/Media/TR1/d/f/b/a/MSB12329.jpg"", ""ebolapeople"": ""Yes""}",27,562,None,None,5.47.91.134,No,Yes,Yes,Yes,https://media.msf.org/Doc/MSF/Media/TR1/d/f/b/a/MSB12329.jpg,,,
None,2015-07-05T09:06:33.430631,2015-07-05T09:06:33.430665,9454,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/b/a/a/MSF141581.jpg"", ""ebolapeople"": ""Yes""}",27,563,None,None,5.47.91.134,No,Yes,No,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/b/a/a/MSF141581.jpg,,,
None,2015-07-05T09:06:46.248923,2015-07-05T09:06:46.248959,9455,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg"", ""ebolapeople"": ""Yes""}",27,566,None,None,5.47.91.134,None,No,Yes,Yes,https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg,,,
None,2015-07-05T16:43:59.917414,2015-07-05T16:43:59.917448,10045,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://l.yimg.com/bt/api/res/1.2/BVS4SapSgk0N8WgZ9Eskaw--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTM3NztweG9mZj01MDtweW9mZj0wO3E9NzU7dz02NzA-/http://media.zenfs.com/en_us/News/Reuters/2014-10-06T105948Z_390313364_GM1EAA61GOW01_RTRMADP_3_HEALTH-EBOLA.JPG"", ""ebolapeople"": ""Yes""}",27,559,None,311,None,Yes,Yes,No,Yes,http://l.yimg.com/bt/api/res/1.2/BVS4SapSgk0N8WgZ9Eskaw--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTM3NztweG9mZj01MDtweW9mZj0wO3E9NzU7dz02NzA-/http://media.zenfs.com/en_us/News/Reuters/2014-10-06T105948Z_390313364_GM1EAA61GOW01_RTRMADP_3_HEALTH-EBOLA.JPG,,,
None,2015-07-05T16:45:19.119372,2015-07-05T16:45:19.119406,10046,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2014/07/30/101880839-liberia-volunteers-ebola.530x298.jpg?v=1406752762"", ""ebolapeople"": ""Yes""}",27,560,None,311,None,No,Yes,No,Yes,http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2014/07/30/101880839-liberia-volunteers-ebola.530x298.jpg?v=1406752762,,,
None,2015-07-05T16:45:32.770196,2015-07-05T16:45:32.770232,10047,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""http://www.dw.de/image/0,,17895903_303,00.jpg"", ""ebolapeople"": ""Yes""}",27,561,None,311,None,None,No,No,Yes,"http://www.dw.de/image/0,,17895903_303,00.jpg",,,
None,2015-07-05T16:45:51.922452,2015-07-05T16:45:51.922490,10048,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://media.msf.org/Doc/MSF/Media/TR1/d/f/b/a/MSB12329.jpg"", ""ebolapeople"": ""Yes""}",27,562,None,311,None,No,Yes,Yes,Yes,https://media.msf.org/Doc/MSF/Media/TR1/d/f/b/a/MSB12329.jpg,,,
None,2015-07-05T16:46:09.290630,2015-07-05T16:46:09.290665,10049,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/b/a/a/MSF141581.jpg"", ""ebolapeople"": ""Yes""}",27,563,None,311,None,No,Yes,No,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/b/a/a/MSF141581.jpg,,,
None,2015-07-05T16:46:29.050394,2015-07-05T16:46:29.050429,10051,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg"", ""ebolapeople"": ""Yes""}",27,566,None,311,None,No,Yes,Yes,Yes,https://farm3.staticflickr.com/2902/14586163497_fe8a24f7ca_b.jpg,,,
None,2015-07-05T16:46:46.730767,2015-07-05T16:46:46.730805,10053,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg"", ""ebolapeople"": ""Yes""}",27,567,None,311,None,No,Yes,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg,,,
None,2015-07-05T16:47:06.202195,2015-07-05T16:47:06.202213,10054,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/WHO_in_PPE.jpg/800px-WHO_in_PPE.jpg"", ""ebolapeople"": ""Yes""}",27,568,None,311,None,Yes,Yes,Unknown,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/WHO_in_PPE.jpg/800px-WHO_in_PPE.jpg,,,
None,2015-07-05T16:47:19.302006,2015-07-05T16:47:19.302041,10055,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/New_Ebola_isolation_ward_in_Nigeria.jpg/450px-New_Ebola_isolation_ward_in_Nigeria.jpg"", ""ebolapeople"": ""Yes""}",27,569,None,311,None,None,No,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/New_Ebola_isolation_ward_in_Nigeria.jpg/450px-New_Ebola_isolation_ward_in_Nigeria.jpg,,,
None,2015-07-05T16:47:39.356118,2015-07-05T16:47:39.356152,10057,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://newtelegraphonline.com/wp-content/uploads/2014/08/Nurse-dies-of-Ebola.png"", ""ebolapeople"": ""Yes""}",27,570,None,311,None,No,Yes,No,Yes,http://newtelegraphonline.com/wp-content/uploads/2014/08/Nurse-dies-of-Ebola.png,,,
None,2015-07-05T16:47:55.460209,2015-07-05T16:47:55.460241,10058,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""https://farm4.staticflickr.com/3864/14769458221_d947c0db80_b.jpg"", ""ebolapeople"": ""Yes""}",27,574,None,311,None,Yes,Yes,Yes,Yes,https://farm4.staticflickr.com/3864/14769458221_d947c0db80_b.jpg,,,
None,2015-07-05T16:48:15.571334,2015-07-05T16:48:15.571351,10060,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://c2.staticflickr.com/4/3954/15619601251_4d091aed6b.jpg"", ""ebolapeople"": ""Yes""}",27,575,None,311,None,No,Yes,Yes,Yes,https://c2.staticflickr.com/4/3954/15619601251_4d091aed6b.jpg,,,
None,2015-07-05T16:48:36.883560,2015-07-05T16:48:36.883593,10062,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg"", ""ebolapeople"": ""Yes""}",27,576,None,311,None,Yes,Yes,Unknown,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg,,,
None,2015-07-05T16:49:02.069370,2015-07-05T16:49:02.069402,10063,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg/400px-Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg"", ""ebolapeople"": ""Yes""}",27,577,None,311,None,No,Yes,Unknown,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg/400px-Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg,,,
None,2015-07-05T16:49:08.771836,2015-07-05T16:49:08.771856,10065,"{""ebolacleaning"": null, ""ebolaanyprotective"": null, ""ebolaallprotective"": null, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ebola_Supplies_in_Lagos.jpg/800px-Ebola_Supplies_in_Lagos.jpg"", ""ebolapeople"": ""No""}",27,578,None,311,None,None,None,None,No,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ebola_Supplies_in_Lagos.jpg/800px-Ebola_Supplies_in_Lagos.jpg,,,
None,2015-07-05T16:49:26.262962,2015-07-05T16:49:26.262998,10067,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://media.npr.org/assets/img/2014/07/24/ebola-suit-2_slide-74ca9d6bd40bf3ba5b80bf65315f4d105b06cbb7-s2-c85.jpg"", ""ebolapeople"": ""Yes""}",27,579,None,311,None,No,Yes,No,Yes,http://media.npr.org/assets/img/2014/07/24/ebola-suit-2_slide-74ca9d6bd40bf3ba5b80bf65315f4d105b06cbb7-s2-c85.jpg,,,
None,2015-07-05T16:49:38.482461,2015-07-05T16:49:38.482493,10068,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-9.jpg"", ""ebolapeople"": ""Yes""}",27,580,None,311,None,Yes,Yes,Yes,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-9.jpg,,,
None,2015-07-05T16:49:54.530152,2015-07-05T16:49:54.530186,10069,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://www.dw.de/image/0,,17975566_301,00.jpg"", ""ebolapeople"": ""Yes""}",27,581,None,311,None,Yes,Yes,No,Yes,"http://www.dw.de/image/0,,17975566_301,00.jpg",,,
None,2015-07-05T16:50:07.591264,2015-07-05T16:50:07.591299,10070,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://starrfmonline.com/kitnes/data/2014/10/02/1.1858484.jpg"", ""ebolapeople"": ""Yes""}",27,582,None,311,None,Yes,Yes,Unknown,Yes,http://starrfmonline.com/kitnes/data/2014/10/02/1.1858484.jpg,,,
None,2015-07-05T16:50:35.022853,2015-07-05T16:50:35.022888,10071,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-3.jpg"", ""ebolapeople"": ""Yes""}",27,583,None,311,None,No,Yes,No,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-3.jpg,,,
None,2015-07-05T16:50:50.352803,2015-07-05T16:50:50.352821,10072,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://www.scientificamerican.com/sciam/cache/file/6B9F198F-7910-4803-AFA07F360E437AF8.jpg"", ""ebolapeople"": ""Yes""}",27,584,None,311,None,Yes,Yes,No,Yes,http://www.scientificamerican.com/sciam/cache/file/6B9F198F-7910-4803-AFA07F360E437AF8.jpg,,,
None,2015-07-05T16:51:09.067452,2015-07-05T16:51:09.067486,10074,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://graphics8.nytimes.com/images/2014/10/20/multimedia/liberia-ebola-clinic-day/liberia-ebola-clinic-day-videoSixteenByNine1050.jpg"", ""ebolapeople"": ""Yes""}",27,585,None,311,None,No,Yes,Unknown,Yes,http://graphics8.nytimes.com/images/2014/10/20/multimedia/liberia-ebola-clinic-day/liberia-ebola-clinic-day-videoSixteenByNine1050.jpg,,,
None,2015-07-05T16:51:34.062853,2015-07-05T16:51:34.062887,10078,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://media.msf.org/Doc/MSF/Media/TR1/a/2/8/c/MSB12583.jpg"", ""ebolapeople"": ""Yes""}",27,586,None,311,None,No,Yes,Unknown,Yes,https://media.msf.org/Doc/MSF/Media/TR1/a/2/8/c/MSB12583.jpg,,,
None,2015-07-05T16:51:48.764785,2015-07-05T16:51:48.764820,10079,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""https://media.msf.org/Doc/MSF/Media/TR1/d/1/4/e/MSB12577.jpg"", ""ebolapeople"": ""Yes""}",27,587,None,311,None,No,Yes,Yes,Yes,https://media.msf.org/Doc/MSF/Media/TR1/d/1/4/e/MSB12577.jpg,,,
None,2015-07-05T16:52:01.358655,2015-07-05T16:52:01.358685,10080,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/public/dominic.png?itok=E9IGXopD"", ""ebolapeople"": ""Yes""}",27,588,None,311,None,None,No,No,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/public/dominic.png?itok=E9IGXopD,,,
None,2015-07-05T16:52:14.558621,2015-07-05T16:52:14.558657,10081,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Doc/MSF/Media/CMS1/4/5/e/4/MSB13290.jpg"", ""ebolapeople"": ""Yes""}",27,589,None,311,None,Yes,Yes,Unknown,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Doc/MSF/Media/CMS1/4/5/e/4/MSB13290.jpg,,,
None,2015-07-05T16:52:29.361353,2015-07-05T16:52:29.361389,10083,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/detail_page_header_left_sidebar/https/media.msf.org/Doc/MSF/Media/TR1/9/c/a/7/MSB13567.jpg"", ""ebolapeople"": ""Yes""}",27,590,None,311,None,Yes,Yes,No,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/detail_page_header_left_sidebar/https/media.msf.org/Doc/MSF/Media/TR1/9/c/a/7/MSB13567.jpg,,,
None,2015-07-05T16:52:39.105314,2015-07-05T16:52:39.105346,10084,"{""ebolacleaning"": null, ""ebolaanyprotective"": null, ""ebolaallprotective"": null, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Ebola_Treatment_Unit.jpg/800px-Ebola_Treatment_Unit.jpg"", ""ebolapeople"": ""No""}",27,591,None,311,None,None,None,None,No,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Ebola_Treatment_Unit.jpg/800px-Ebola_Treatment_Unit.jpg,,,
None,2015-07-05T16:52:49.223283,2015-07-05T16:52:49.223316,10085,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://media.npr.org/assets/img/2014/07/24/ebola-suit-1_slide-361a142046f38abb5fe36da77883619cbb68fd2d-s4-c85.jpg"", ""ebolapeople"": ""Yes""}",27,592,None,311,None,Yes,Yes,Yes,Yes,http://media.npr.org/assets/img/2014/07/24/ebola-suit-1_slide-361a142046f38abb5fe36da77883619cbb68fd2d-s4-c85.jpg,,,
None,2015-07-06T02:24:30.371634,2015-07-06T02:24:30.371653,10747,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Unknown"", ""img"": ""http://l.yimg.com/bt/api/res/1.2/BVS4SapSgk0N8WgZ9Eskaw--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTM3NztweG9mZj01MDtweW9mZj0wO3E9NzU7dz02NzA-/http://media.zenfs.com/en_us/News/Reuters/2014-10-06T105948Z_390313364_GM1EAA61GOW01_RTRMADP_3_HEALTH-EBOLA.JPG"", ""ebolapeople"": ""Yes""}",27,559,None,350,None,Unknown,Yes,No,Yes,http://l.yimg.com/bt/api/res/1.2/BVS4SapSgk0N8WgZ9Eskaw--/YXBwaWQ9eW5ld3M7Zmk9ZmlsbDtoPTM3NztweG9mZj01MDtweW9mZj0wO3E9NzU7dz02NzA-/http://media.zenfs.com/en_us/News/Reuters/2014-10-06T105948Z_390313364_GM1EAA61GOW01_RTRMADP_3_HEALTH-EBOLA.JPG,,,
None,2015-07-06T06:09:21.921415,2015-07-06T06:09:21.921451,11061,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2014/07/30/101880839-liberia-volunteers-ebola.530x298.jpg?v=1406752762"", ""ebolapeople"": ""Yes""}",27,560,None,387,None,Yes,Yes,No,Yes,http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2014/07/30/101880839-liberia-volunteers-ebola.530x298.jpg?v=1406752762,,,
None,2015-07-06T06:09:34.815668,2015-07-06T06:09:34.815706,11062,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""http://www.dw.de/image/0,,17895903_303,00.jpg"", ""ebolapeople"": ""Yes""}",27,561,None,387,None,None,No,No,Yes,"http://www.dw.de/image/0,,17895903_303,00.jpg",,,
None,2015-07-06T06:10:00.694942,2015-07-06T06:10:00.694977,11063,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""https://media.msf.org/Doc/MSF/Media/TR1/d/f/b/a/MSB12329.jpg"", ""ebolapeople"": ""Yes""}",27,562,None,387,None,Yes,Yes,Yes,Yes,https://media.msf.org/Doc/MSF/Media/TR1/d/f/b/a/MSB12329.jpg,,,
None,2015-07-06T06:10:13.635771,2015-07-06T06:10:13.635805,11064,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Unknown"", ""ebolaallprotective"": null, ""img"": ""http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/b/a/a/MSF141581.jpg"", ""ebolapeople"": ""Yes""}",27,563,None,387,None,None,Unknown,No,Yes,http://www.doctorswithoutborders.org/sites/usa/files/styles/article_homepage/https/media.msf.org/Docs/MSF/Media/TR1/5/b/a/a/MSF141581.jpg,,,
None,2015-07-06T06:10:30.040269,2015-07-06T06:10:30.040288,11065,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Unknown"", ""ebolaallprotective"": null, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg"", ""ebolapeople"": ""Yes""}",27,567,None,387,None,None,Unknown,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/PPE_demonstration.jpg/800px-PPE_demonstration.jpg,,,
None,2015-07-06T06:10:45.729088,2015-07-06T06:10:45.729123,11066,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/WHO_in_PPE.jpg/800px-WHO_in_PPE.jpg"", ""ebolapeople"": ""Yes""}",27,568,None,387,None,Yes,Yes,Unknown,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/WHO_in_PPE.jpg/800px-WHO_in_PPE.jpg,,,
None,2015-07-06T06:11:11.584911,2015-07-06T06:11:11.584930,11067,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/New_Ebola_isolation_ward_in_Nigeria.jpg/450px-New_Ebola_isolation_ward_in_Nigeria.jpg"", ""ebolapeople"": ""Yes""}",27,569,None,387,None,None,No,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/New_Ebola_isolation_ward_in_Nigeria.jpg/450px-New_Ebola_isolation_ward_in_Nigeria.jpg,,,
None,2015-07-06T06:11:35.667145,2015-07-06T06:11:35.667177,11068,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Unknown"", ""img"": ""http://newtelegraphonline.com/wp-content/uploads/2014/08/Nurse-dies-of-Ebola.png"", ""ebolapeople"": ""Yes""}",27,570,None,387,None,Unknown,Yes,No,Yes,http://newtelegraphonline.com/wp-content/uploads/2014/08/Nurse-dies-of-Ebola.png,,,
None,2015-07-06T06:11:47.041392,2015-07-06T06:11:47.041411,11069,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Unknown"", ""img"": ""https://farm4.staticflickr.com/3864/14769458221_d947c0db80_b.jpg"", ""ebolapeople"": ""Yes""}",27,574,None,387,None,Unknown,Yes,Unknown,Yes,https://farm4.staticflickr.com/3864/14769458221_d947c0db80_b.jpg,,,
None,2015-07-06T06:12:05.666216,2015-07-06T06:12:05.666251,11070,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""https://c2.staticflickr.com/4/3954/15619601251_4d091aed6b.jpg"", ""ebolapeople"": ""Yes""}",27,575,None,387,None,Yes,Yes,No,Yes,https://c2.staticflickr.com/4/3954/15619601251_4d091aed6b.jpg,,,
None,2015-07-06T06:12:17.522053,2015-07-06T06:12:17.522087,11071,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg"", ""ebolapeople"": ""Yes""}",27,576,None,387,None,Yes,Yes,Unknown,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/PPE_Training.jpg/600px-PPE_Training.jpg,,,
None,2015-07-06T06:12:29.897476,2015-07-06T06:12:29.897520,11072,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""No"", ""ebolaallprotective"": null, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg/400px-Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg"", ""ebolapeople"": ""Yes""}",27,577,None,387,None,None,No,No,Yes,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg/400px-Preparing_to_enter_Ebola_treatment_unit_%282%29.jpg,,,
None,2015-07-06T06:12:35.231379,2015-07-06T06:12:35.231416,11073,"{""ebolacleaning"": null, ""ebolaanyprotective"": null, ""ebolaallprotective"": null, ""img"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ebola_Supplies_in_Lagos.jpg/800px-Ebola_Supplies_in_Lagos.jpg"", ""ebolapeople"": ""No""}",27,578,None,387,None,None,None,None,No,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ebola_Supplies_in_Lagos.jpg/800px-Ebola_Supplies_in_Lagos.jpg,,,
None,2015-07-06T06:12:45.773374,2015-07-06T06:12:45.773409,11074,"{""ebolacleaning"": ""Unknown"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""No"", ""img"": ""http://media.npr.org/assets/img/2014/07/24/ebola-suit-2_slide-74ca9d6bd40bf3ba5b80bf65315f4d105b06cbb7-s2-c85.jpg"", ""ebolapeople"": ""Yes""}",27,579,None,387,None,No,Yes,Unknown,Yes,http://media.npr.org/assets/img/2014/07/24/ebola-suit-2_slide-74ca9d6bd40bf3ba5b80bf65315f4d105b06cbb7-s2-c85.jpg,,,
None,2015-07-06T06:12:57.008703,2015-07-06T06:12:57.008723,11075,"{""ebolacleaning"": ""Yes"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://who.int/features/2014/ebola-liberia/ebola-liberia-9.jpg"", ""ebolapeople"": ""Yes""}",27,580,None,387,None,Yes,Yes,Yes,Yes,http://who.int/features/2014/ebola-liberia/ebola-liberia-9.jpg,,,
None,2015-07-06T06:13:07.560528,2015-07-06T06:13:07.560547,11076,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://www.dw.de/image/0,,17975566_301,00.jpg"", ""ebolapeople"": ""Yes""}",27,581,None,387,None,Yes,Yes,No,Yes,"http://www.dw.de/image/0,,17975566_301,00.jpg",,,
None,2015-07-06T06:13:21.122516,2015-07-06T06:13:21.122572,11077,"{""ebolacleaning"": ""No"", ""ebolaanyprotective"": ""Yes"", ""ebolaallprotective"": ""Yes"", ""img"": ""http://starrfmonline.com/kitnes/data/2014/10/02/1.1858484.jpg"", ""ebolapeople"": ""Yes""}",27,582,None,387,None,Yes,Yes,No,Yes,http://starrfmonline.com/kitnes/data/2014/10/02/1.1858484.jpg,,,
